num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi,pinyin_initial,pinyin_final,tone
5926,蝓,yú,虫,15,金,蝓,JWGJ,y,u,2
5927,蝣,yóu,虫,15,土,蝣,JYTB,y,ou,2
5928,蝼,lóu,虫,15,火,螻,JOVG,l,ou,2
5929,噗,pū,口,15,水,噗,KOGY,p,u,1
5930,嘬,"zuō,chuài",口,15,金,嘬,KJBC,z,uo,1
5931,颚,è,页,15,木,顎,KKFM,,e,4
5932,噍,jiào,口,15,木,噍,KWYO,j,iao,4
5933,噢,ō,口,15,火,噢,KTMD,,o,1
5934,噙,qín,口,15,金,噙,KWYC,q,in,2
5935,噜,lū,口,15,火,嚕,KQGJ,l,u,1
5936,噌,"cēng,chēng",口,15,火,噌,KULJ,ch,eng,1
5937,噔,dēng,口,15,木,噔,KWGU,d,eng,1
5938,颛,zhuān,页,15,金,顓,MDMM,zh,uan,1
5939,幞,fú,巾,15,水,幞,MHOY,f,u,2
5940,幡,fān,巾,15,水,幡,MHTL,f,an,1
5941,嶙,lín,山,15,土,嶙,MOQH,l,in,2
5942,嶝,dèng,山,15,土,嶝,MWGU,d,eng,4
5943,骺,hóu,骨,15,木,骺,MERK,h,ou,2
5944,骼,gé,骨,15,木,骼,METK,g,e,2
5945,骸,hái,骨,15,水,骸,MEYW,h,ai,2
5946,镊,niè,钅,15,金,鑷,QBCC,n,ie,4
5947,镉,"gé,lì",钅,15,金,鎘,QGKH,g,e,2
5948,镌,juān,钅,15,金,鎸,QWYE,j,uan,1
5949,镍,niè,钅,15,金,鎳,QTHS,n,ie,4
5950,镏,"liù,liú",钅,15,金,鎦,QQYL,l,iu,2
5951,镒,yì,钅,15,金,鎰,QUWL,y,i,4
5952,镓,jiā,钅,15,金,鎵,QPEY,j,ia,1
5953,镔,bīn,钅,15,金,鑌,QPRW,b,in,1
5954,稷,jì,禾,15,木,稷,TLWT,j,i,4
5955,箴,zhēn,竹,15,木,箴,TDGT,zh,en,1
5956,篑,kuì,竹,15,木,簣,TKHM,k,ui,4
5957,篁,huáng,竹,15,木,篁,TRGF,h,uang,2
5958,篌,hóu,竹,15,木,篌,TWND,h,ou,2
5959,篆,zhuàn,竹,15,木,篆,TXEU,zh,uan,4
5960,牖,yǒu,片,15,土,牖,THGY,y,ou,3
5961,儋,"dān,dàn",亻,15,火,儋,WQDY,d,an,1
5962,徵,"zhǐ,zhēng",彳,15,,,TMGT,zh,i,3
5963,磐,pán,石,15,土,磐,TEMD,p,an,2
5964,虢,guó,虍,15,水,虢,EFHM,g,uo,2
5965,鹞,yào,鸟,15,火,鷂,ERMG,y,ao,4
5966,膘,biāo,月,15,水,膘,ESFI,b,iao,1
5967,滕,téng,水,15,火,滕,EUDI,t,eng,2
5968,鲠,gěng,鱼,15,木,鯁,QGGQ,g,eng,3
5969,鲡,lí,鱼,15,火,鱺,QGGY,l,i,2
5970,鲢,lián,鱼,15,火,鰱,QGLP,l,ian,2
5971,鲣,jiān,鱼,15,木,鰹,QGJF,j,ian,1
5972,鲥,shí,鱼,15,,鰣,QGJF,sh,i,2
5973,鲧,gǔn,鱼,15,木,鯀,QGTI,g,un,3
5974,鲩,huàn,鱼,15,水,鯇,QGPQ,h,uan,4
5975,獗,jué,犭,15,火,獗,QTDW,j,ue,2
5976,獠,liáo,犭,15,火,獠,QTDI,l,iao,2
5977,觯,zhì,角,15,火,觶,QEUF,zh,i,4
5978,馓,sǎn,饣,15,金,饊,QNAT,s,an,3
5979,馔,zhuàn,饣,15,火,饌,QNNW,zh,uan,4
5980,麾,huī,麻,15,水,麾,YSSN,h,ui,1
5981,廛,chán,广,15,金,廛,YJFF,ch,an,2
5982,瘛,chì,疒,15,金,瘛,UDHN,ch,i,4
5983,瘼,mò,疒,15,水,瘼,UAJD,m,o,4
5984,瘢,bān,疒,15,水,瘢,UTEC,b,an,1
5985,瘠,jí,疒,15,木,瘠,UIWE,j,i,2
5986,齑,jī,齐,15,火,齏,YDJJ,j,i,1
5987,羯,jié,羊,15,木,羯,UDJN,j,ie,2
5988,羰,tāng,羊,15,火,羰,UDMO,t,ang,1
5990,遴,lín,辶,15,火,遴,OQAP,l,in,2
5991,糌,zān,米,15,金,糌,OTHJ,z,an,1
5992,糍,cí,米,15,金,糍,OUXX,c,i,2
5993,糅,róu,米,15,金,糅,OCBS,r,ou,2
5994,熜,"cōng,zǒng",火,15,,熜,OTLN,c,ong,1
5995,熵,shāng,火,15,火,熵,OUMK,sh,ang,1
5996,熠,yì,火,15,火,熠,ONRG,y,i,4
5997,澍,"shù,zhù",氵,15,水,澍,IFKF,sh,u,4
5998,澌,sī,氵,15,水,澌,IADR,s,i,1
5999,潸,shān,氵,15,水,潸,ISSE,sh,an,1
6000,潦,"liáo,lǎo,lào",氵,15,水,潦,IDUI,l,iao,3
6001,潲,shào,氵,15,水,潲,ITIE,sh,ao,4
6002,鋈,wù,金,15,金,鋈,ITDQ,w,u,4
6003,潟,xì,氵,15,,潟,IVQO,x,i,4
6004,潼,tóng,氵,15,水,潼,IUJF,t,ong,2
6005,潺,chán,氵,15,水,潺,INBB,ch,an,2
6006,憬,jǐng,忄,15,木,憬,NJYI,j,ing,3
6007,憧,chōng,忄,15,金,憧,NUJF,ch,ong,1
6008,寮,liáo,宀,15,火,寮,PDUI,l,iao,2
6009,窳,yǔ,穴,15,木,窳,PWRY,y,u,3
6010,谳,yàn,讠,15,木,讞,YFMD,y,an,4
6011,褴,lán,衤,15,火,襤,PUJL,l,an,2
6012,褟,tā,衤,15,,褟,PUJN,t,a,1
6013,褫,chǐ,衤,15,金,褫,PURM,ch,i,3
6014,谵,zhān,讠,15,金,譫,YQDY,zh,an,1
6015,熨,"yùn,yù",火,15,火,熨,NFIO,y,un,4
6016,屦,jù,尸,15,木,屨,NTOV,j,u,4
6017,嬉,xī,女,15,水,嬉,VFKK,x,i,1
6018,勰,xié,力,15,水,勰,LLLN,x,ie,2
6019,戮,lù,戈,15,火,戮,NWEA,l,u,4
6020,蝥,máo,虫,15,水,蝥,CBTJ,m,ao,2
6021,缬,xié,纟,15,水,纈,XFKM,x,ie,2
6022,缮,shàn,纟,15,金,繕,XUDK,sh,an,4
6023,缯,"zēng,zèng",纟,15,金,繒,XULJ,z,eng,1
6024,骣,chǎn,马,15,,驏,CNBB,zh,an,4
6025,畿,jī,田,15,木,畿,XXAL,j,i,1
6026,耩,jiǎng,耒,16,木,耩,DIFF,j,iang,3
6027,耨,nòu,耒,16,火,耨,DIDF,n,ou,4
6028,耪,pǎng,耒,16,水,耪,DIUY,p,ang,3
6029,璞,pú,王,16,水,璞,GOGY,p,u,2
6030,璟,jǐng,王,16,,璟,GJYI,j,ing,3
6031,靛,diàn,青,16,,靛,GEPH,d,ian,4
6032,璠,fán,王,16,水,璠,GTOL,f,an,2
6033,璘,lín,王,16,,璘,GOQH,l,in,2
6034,聱,áo,耳,16,土,聱,GQTB,,ao,2
6035,螯,áo,虫,16,土,螯,GQTJ,,ao,2
6036,髻,jì,髟,16,木,髻,DEFK,j,i,4
6037,髭,zī,髟,16,火,髭,DEHX,z,i,1
6038,髹,xiū,髟,16,金,髹,DEWS,x,iu,1
6039,擀,gǎn,扌,16,木,擀,RFJF,g,an,3
6040,熹,xī,灬,16,火,熹,FKUO,x,i,1
6041,甏,bèng,瓦,16,水,甏,,b,eng,4
6042,擞,"sǒu,sòu",扌,16,金,擻,ROVT,s,ou,3
6043,縠,hú,殳,16,,縠,FPGC,h,u,2
6044,磬,qìng,石,16,木,磬,FNMD,q,ing,4
6045,颞,niè,页,16,金,顳,BCCM,n,ie,4
6046,蕻,"hóng,hòng",艹,16,木,蕻,ADAW,h,ong,2
6047,鞘,"qiào,shāo",革,16,木,鞘,AFIE,q,iao,4
6048,颟,mān,页,16,水,顢,AGMM,m,an,1
6049,薤,xiè,艹,16,木,薤,AGQG,x,ie,4
6050,薨,hōng,艹,16,木,薨,ALPX,h,ong,1
6051,檠,qíng,木,16,木,檠,AQKS,q,ing,2
6052,薏,yì,艹,16,木,薏,AUJN,y,i,4
6053,薮,sǒu,艹,16,木,藪,AOVT,s,ou,3
6054,薜,bì,艹,16,木,薜,ANKU,b,i,4
6055,薅,hāo,艹,16,木,薅,AVDF,h,ao,1
6056,樾,yuè,木,16,木,樾,SFHT,y,ue,4
6057,橛,jué,木,16,木,橛,SDUW,j,ue,2
6058,橇,qiāo,木,16,木,橇,STFN,q,iao,1
6059,樵,qiáo,木,16,木,樵,SWYO,q,iao,2
6060,檎,qín,木,16,木,檎,SWYC,q,in,2
6061,橹,lǔ,木,16,木,櫓,SQGJ,l,u,3
6062,樽,zūn,木,16,木,樽,SUSF,z,un,1
6063,樨,xī,木,16,木,樨,SNIH,x,i,1
6064,橼,yuán,木,16,木,櫞,SXXE,y,uan,2
6065,墼,jī,土,16,木,墼,GJFF,j,i,1
6066,橐,tuó,木,16,火,橐,GKHS,t,uo,2
6067,翮,hé,羽,16,水,翮,GKMN,h,e,2
6068,醛,quán,酉,16,木,醛,SGAG,q,uan,2
6069,醐,hú,酉,16,水,醐,SGDE,h,u,2
6070,醍,tí,酉,16,火,醍,SGJH,t,i,2
6071,醚,mí,酉,16,水,醚,SGOP,m,i,2
6072,磲,qú,石,16,木,磲,DIAS,q,u,2
6073,赝,yàn,贝,16,木,贋,DWWM,y,an,4
6074,飙,biāo,风,16,水,飆,DDDQ,b,iao,1
6075,殪,yì,歹,16,土,殪,GQFU,y,i,4
6076,霖,lín,雨,16,水,霖,FSSU,l,in,2
6077,霏,fēi,雨,16,水,霏,FDJD,f,ei,1
6078,霓,ní,雨,16,水,霓,FVQB,n,i,2
6079,錾,zàn,金,16,金,鏨,LRQF,z,an,4
6080,辚,lín,车,16,火,轔,LOQH,l,in,2
6081,臻,zhēn,至,16,火,臻,GCFT,zh,en,1
6082,遽,jù,辶,16,木,遽,HAEP,j,u,4
6083,氅,chǎng,毛,16,金,氅,IMKN,ch,ang,3
6084,瞟,piǎo,目,16,水,瞟,HSFI,p,iao,3
6085,瞠,chēng,目,16,火,瞠,HIPF,ch,eng,1
6086,瞰,kàn,目,16,木,瞰,HNBT,k,an,4
6087,嚄,"huō,huò,ǒ",口,16,,嚄,KAWC,h,uo,4
6088,嚆,hāo,口,16,木,嚆,KAYK,h,ao,1
6089,噤,jìn,口,16,木,噤,KSSI,j,in,4
6090,暾,tūn,日,16,火,暾,JYBT,t,un,1
6091,蹀,dié,⻊,16,火,蹀,KHAS,d,ie,2
6092,踹,chuài,⻊,16,金,踹,KHMJ,ch,uai,4
6093,踵,zhǒng,⻊,16,火,踵,KHTF,zh,ong,3
6094,踽,jǔ,⻊,16,木,踽,KHTY,j,u,3
6095,蹉,cuō,⻊,16,金,蹉,KHUA,c,uo,1
6096,蹁,pián,⻊,16,水,蹁,KHYA,p,ian,2
6097,螨,mǎn,虫,16,水,蟎,JAGW,m,an,3
6098,蟒,"mǎng,měng",虫,16,水,蟒,JADA,m,ang,3
6099,螈,yuán,虫,16,土,螈,JDRI,y,uan,2
6100,螅,xī,虫,16,金,螅,JTHN,x,i,1
6101,螭,chī,虫,16,火,螭,JYBC,ch,i,1
6102,螠,yì,虫,16,,螠,JUWL,y,i,4
6103,螟,míng,虫,16,水,螟,JPJU,m,ing,2
6104,噱,"jué,xué",口,16,水,噱,KHAE,x,ue,2
6105,噬,shì,口,16,,噬,KTAW,sh,i,4
6106,噫,yī,口,16,土,噫,KUJN,y,i,1
6107,噻,sāi,口,16,金,噻,KPFF,s,ai,1
6108,噼,pī,口,16,,噼,KNKU,p,i,1
6109,罹,lí,罒,16,火,罹,LNWY,l,i,2
6110,圜,"huán,yuán",囗,16,木,圜,LLGE,y,uan,2
6112,镖,biāo,钅,16,金,鏢,QSFI,b,iao,1
6113,镗,"táng,tāng",钅,16,金,鏜,QIPF,t,ang,1
6114,镘,màn,钅,16,金,鏝,QJLC,m,an,4
6115,镚,bèng,钅,16,金,鏰,QMEE,b,eng,4
6116,镛,yōng,钅,16,,鏞,QYVH,y,ong,1
6117,镝,"dí,dī",钅,16,金,鏑,QUMD,d,i,2
6118,镞,zú,钅,16,金,鏃,QYTD,z,u,2
6119,镠,liú,钅,16,,鏐,QNWE,l,iu,2
6120,氇,lu,毛,16,火,氌,TFNJ,l,u,3
6121,氆,pǔ,毛,16,水,氆,TFNJ,p,u,3
6122,憩,qì,心,16,水,憩,TDTN,q,i,4
6123,穑,sè,禾,16,木,穡,TFUK,s,e,4
6124,篝,gōu,竹,16,木,篝,TFJF,g,ou,1
6125,篥,lì,竹,16,木,篥,TSSU,l,i,4
6126,篦,bì,竹,16,木,篦,TTLX,b,i,4
6127,篪,chí,竹,16,木,篪,TRHM,ch,i,2
6128,篙,gāo,竹,16,木,篙,TYMK,g,ao,1
6129,盥,guàn,皿,16,水,盥,QGIL,g,uan,4
6130,劓,yì,刂,16,金,劓,THLJ,y,i,4
6131,翱,áo,羽,16,金,翱,RDFN,,ao,2
6132,魉,liǎng,鬼,16,火,魎,RQCW,l,iang,3
6133,魈,xiāo,鬼,16,木,魈,RQCE,x,iao,1
6134,徼,"jiǎo,jiào",彳,16,木,徼,TRYT,j,iao,4
6135,歙,"xī,shè",欠,16,土,歙,WGKW,sh,e,4
6136,膳,shàn,月,16,金,膳,EUDK,sh,an,4
6137,膦,lìn,月,16,火,膦,EOQH,l,in,4
6138,膙,jiǎng,月,16,,膙,EXKJ,j,iang,3
6139,鲮,líng,鱼,16,火,鯪,QGFT,l,ing,2
6140,鲱,fēi,鱼,16,水,鲱,QGDD,f,ei,1
6141,鲲,kūn,鱼,16,木,鯤,QGJX,k,un,1
6142,鲳,chāng,鱼,16,金,鯧,QGJJ,ch,ang,1
6143,鲴,gù,鱼,16,水,鯝,QGLD,g,u,4
6144,鲵,ní,鱼,16,木,鯢,QGVQ,n,i,2
6145,鲷,diāo,鱼,16,火,鯛,QGMK,d,iao,1
6146,鲻,zī,鱼,16,火,鯔,QGVL,z,i,1
6147,獴,měng,犭,16,,獴,QTAE,m,eng,3
6148,獭,tǎ,犭,16,火,獺,QTGM,t,a,3
6149,獬,xiè,犭,16,水,獬,QTQH,x,ie,4
6150,邂,xiè,辶,16,水,邂,QEVP,x,ie,4
6151,鹧,zhè,鸟,16,火,鷓,YAOG,zh,e,4
6152,廨,xiè,广,16,水,廨,YQEH,x,ie,4
6153,赟,yūn,贝,16,,贇,YGAM,y,un,1
6154,瘰,luǒ,疒,16,火,瘰,ULXI,l,uo,3
6155,廪,lǐn,广,16,火,廪,YYLI,l,in,3
6156,瘿,yǐng,疒,16,木,癭,UMMV,y,ing,3
6157,瘵,zhài,疒,16,金,瘵,UWFI,zh,ai,4
6158,瘴,zhàng,疒,16,火,瘴,UUJK,zh,ang,4
6159,癃,lóng,疒,16,火,癃,UBTG,l,ong,2
6160,瘳,chōu,疒,16,金,瘳,UNWE,ch,ou,1
6161,斓,lán,文,16,火,斕,YUGI,l,an,2
6162,麇,"jūn,qún",鹿,16,木,麇,YNJT,j,un,1
6163,麈,zhǔ,鹿,16,金,麈,YNJG,zh,u,3
6164,嬴,yíng,月,16,木,嬴,YNKY,y,ing,2
6165,壅,yōng,土,16,土,壅,YXTF,y,ong,1
6166,羲,xī,羊,16,金,羲,UGTT,x,i,1
6167,糗,qiǔ,米,16,木,糗,OTHD,q,iu,3
6168,瞥,piē,目,16,水,瞥,UMIH,p,ie,1
6169,甑,zèng,瓦,16,金,甑,ULJN,z,eng,4
6170,燎,"liáo,liǎo",火,16,火,燎,ODUI,l,iao,2
6171,燠,yù,火,16,火,燠,OTMD,y,u,4
6172,燔,fán,火,16,火,燔,OTOL,f,an,2
6173,燧,suì,火,16,火,燧,OUEP,s,ui,4
6174,濑,lài,氵,16,水,瀨,IGKM,l,ai,4
6175,濉,suī,氵,16,水,濉,IHWY,s,ui,1
6176,潞,lù,氵,16,水,潞,IKHK,l,u,4
6177,澧,lǐ,氵,16,水,澧,IMAU,l,i,3
6178,澹,"dàn,tán",氵,16,水,澹,IQDY,d,an,4
6179,澥,xiè,氵,16,,澥,IQEH,x,ie,4
6180,澶,chán,氵,16,水,澶,IYLG,ch,an,2
6181,濂,lián,氵,16,水,濂,IYUO,l,ian,2
6182,褰,qiān,衣,16,木,褰,PFJE,q,ian,1
6183,寰,huán,宀,16,水,寰,PLGE,h,uan,2
6184,窸,xī,穴,16,,窸,PWTN,x,i,1
6185,褶,zhě,衤,16,火,褶,PUNR,zh,e,3
6186,禧,xǐ,礻,16,水,禧,PYFK,x,i,3
6187,嬖,bì,女,16,水,嬖,NKUV,b,i,4
6188,犟,jiàng,牛,16,木,犟,XKJH,j,iang,4
6189,隰,xí,阝,16,金,隰,BJXO,x,i,2
6190,嬗,shàn,女,16,金,嬗,VYLG,sh,an,4
6191,颡,sǎng,页,16,金,顙,CCCM,s,ang,3
6192,缱,qiǎn,纟,16,金,繾,XKHP,q,ian,3
6193,缲,"qiāo,sāo",纟,16,木,繰,XKKS,q,iao,1
6194,缳,huán,纟,16,水,繯,XLGE,h,uan,2
6195,璨,càn,王,17,金,璨,GHQO,c,an,4
6196,璩,qú,王,17,木,璩,GHAE,q,u,2
6197,璐,lù,王,17,火,璐,GKHK,l,u,4
6198,璪,zǎo,王,17,,璪,GKKS,z,ao,3
6199,螫,"shì,zhē",虫,17,-,螫,FOTJ,sh,i,4
6200,擤,xǐng,扌,17,金,擤,RTHJ,x,ing,3
6201,壕,háo,土,17,土,壕,FYPE,h,ao,2
6202,觳,hú,角,17,水,觳,FPGC,h,u,2
6203,罄,qìng,缶,17,木,罄,FNMM,q,ing,4
6204,擢,zhuó,扌,17,火,擢,RNWY,zh,uo,2
6205,薹,tái,艹,17,木,薹,AFKF,t,ai,2
6206,鞡,la,革,17,,鞡,AFRU,l,a,5
6207,鞬,"jiān,jiàn",革,17,,鞬,AFVP,j,ian,1
6208,薷,rú,艹,17,木,薷,AFDJ,r,u,2
6209,薰,xūn,艹,17,木,薰,ATGO,x,un,1
6210,藓,xiǎn,艹,17,木,蘚,AQGD,x,ian,3
6211,藁,gǎo,艹,17,木,藁,AYMS,g,ao,3
6212,檄,xí,木,17,木,檄,SRYT,x,i,2
6213,檩,lǐn,木,17,木,檩,SYLI,l,in,3
6214,懋,mào,心,17,木,懋,SCBN,m,ao,4
6215,醢,hǎi,酉,17,水,醢,SGDL,h,ai,3
6216,翳,yì,羽,17,土,翳,ATDN,y,i,4
6217,礅,dūn,石,17,土,礅,DYBT,d,un,1
6218,磴,dèng,石,17,土,磴,DWGU,d,eng,4
6219,鹩,liáo,鸟,17,火,鷯,DUJG,l,iao,2
6220,龋,qǔ,齿,17,木,齲,HWBY,q,u,3
6221,龌,wò,齿,17,火,齷,HWBF,w,o,4
6222,豳,bīn,豕,17,水,豳,EEMK,b,in,1
6223,壑,hè,土,17,土,壑,HPGF,h,e,4
6224,黻,fú,黹,17,水,黻,OGUC,f,u,2
6225,嚏,tì,口,17,火,嚏,KFPH,t,i,4
6226,嚅,rú,口,17,金,嚅,KFDJ,r,u,2
6227,蹑,niè,⻊,17,金,躡,KHBC,n,ie,4
6228,蹒,pán,⻊,17,水,蹣,KHAW,p,an,2
6229,蹊,"qī,xī",⻊,17,木,蹊,KHED,x,i,1
6230,蟥,huáng,虫,17,木,蟥,JAMW,h,uang,2
6231,螬,cáo,虫,17,金,螬,JGMJ,c,ao,2
6232,螵,piāo,虫,17,水,螵,JSFI,p,iao,1
6233,疃,tuǎn,田,17,火,疃,LUJF,t,uan,3
6234,螳,táng,虫,17,火,螳,JIPF,t,ang,2
6235,蟑,zhāng,虫,17,火,蟑,JUJH,zh,ang,1
6236,嚓,"chā,cā",口,17,金,嚓,KPWI,c,a,1
6237,羁,jī,罒,17,木,羈,LAFC,j,i,1
6238,罽,jì,罒,17,-,罽,LDOJ,j,i,4
6239,罾,zēng,罒,17,金,罾,LULJ,z,eng,1
6240,嶷,yí,山,17,土,嶷,MXTH,y,i,2
6241,黜,chù,黑,17,金,黜,LFOM,ch,u,4
6242,黝,yǒu,黑,17,土,黝,LFOL,y,ou,3
6243,髁,kē,骨,17,木,髁,MEJS,k,e,1
6244,髀,bì,骨,17,水,髀,MERF,b,i,4
6245,镡,"tán,chán,xín",钅,17,金,鐔,QSJH,ch,an,2
6246,镢,jué,钅,17,金,鐝,QDUW,j,ue,2
6247,镣,liào,钅,17,金,鐐,QDUI,l,iao,4
6248,镦,"dūn,duì",钅,17,金,鐓,QYBT,d,un,1
6249,镧,lán,钅,17,金,鑭,QUGI,l,an,2
6250,镩,cuān,钅,17,金,鑹,QPWH,c,uan,1
6251,镪,"qiǎng,qiāng",钅,17,金,鏹,QXKJ,q,iang,1
6252,镫,"dēng,dèng",钅,17,金,鐙,QWGU,d,eng,4
6253,罅,xià,缶,17,木,罅,RMHH,x,ia,4
6254,黏,nián,黍,17,火,黏,TWIK,n,ian,2
6255,簌,sù,竹,17,木,簌,TGKW,s,u,4
6256,篾,miè,竹,17,木,篾,TLDT,m,ie,4
6257,篼,dōu,竹,17,木,篼,TQRQ,d,ou,1
6258,簖,duàn,竹,17,木,籪,TONR,d,uan,4
6259,簋,guǐ,⺮,17,木,簋,TVEL,g,ui,3
6260,鼢,fén,鼠,17,水,鼢,VNUV,f,en,2
6261,黛,dài,黑,17,火,黛,WALO,d,ai,4
6262,儡,lěi,亻,17,火,儡,WLLL,l,ei,3
6263,鹪,jiāo,鸟,17,木,鷦,WYOG,j,iao,1
6264,鼾,hān,鼻,17,水,鼾,THLF,h,an,1
6265,皤,pó,白,17,水,皤,RTOL,p,o,2
6266,魍,wǎng,鬼,17,火,魍,RQCN,w,ang,3
6267,龠,yuè,龠,17,土,龠,WGKA,y,ue,4
6268,繇,"yáo,yóu,zhòu",糸,17,火,繇,ERMI,zh,ou,4
6269,貘,mò,豸,17,水,貘,EEAD,m,o,4
6270,邈,miǎo,辶,17,水,邈,EERP,m,iao,3
6271,貔,pí,豸,17,水,貔,EETX,p,i,2
6272,臌,gǔ,月,17,木,臌,EFKC,g,u,3
6273,膻,"shān,dàn",月,17,金,膻,EYLG,sh,an,1
6274,臆,yì,月,17,土,臆,EUJN,y,i,4
6275,臃,yōng,月,17,土,臃,EYXY,y,ong,1
6276,鲼,fèn,鱼,17,水,鱝,QGFM,f,en,4
6277,鲽,dié,鱼,17,火,鰈,QGAS,d,ie,2
6278,鳀,tí,鱼,17,,鯷,QGJH,t,i,2
6279,鳃,"sāi,xǐ",鱼,17,金,鰓,QGLN,s,ai,1
6280,鳅,qiū,鱼,17,木,鰍,QGTO,q,iu,1
6281,鳇,huáng,鱼,17,木,鰉,QGRG,h,uang,2
6282,鳊,biān,鱼,17,水,鯿,QGYA,b,ian,1
6283,螽,zhōng,虫,17,火,螽,TUJJ,zh,ong,1
6284,燮,xiè,火,17,火,燮,OYOC,x,ie,4
6285,鹫,jiù,鸟,17,木,鷲,YIDG,j,iu,4
6286,襄,xiāng,亠,17,火,襄,YKKE,x,iang,1
6287,糜,"mí,méi",米,17,水,糜,YSSO,m,i,2
6288,縻,mí,糸,17,金,縻,YSSI,m,i,2
6289,膺,yīng,月,17,土,膺,YWWE,y,ing,1
6290,癍,bān,疒,17,水,癍,UGYG,b,an,1
6291,麋,mí,鹿,17,火,麋,YNJO,m,i,2
6292,懑,mèn,心,17,水,懣,IAGN,m,en,4
6293,濡,rú,氵,17,水,濡,IFDJ,r,u,2
6294,濮,pú,氵,17,水,濮,IWOY,p,u,2
6295,濞,"bì,pì",氵,17,水,濞,ITHJ,b,i,4
6296,濠,háo,氵,17,水,濠,IYPE,h,ao,2
6297,濯,"zhuó,zhào",氵,17,水,濯,INWY,zh,uo,2
6298,蹇,jiǎn,足,17,金,蹇,PFJH,j,ian,3
6299,謇,jiǎn,言,17,木,謇,PFJY,j,ian,3
6300,邃,suì,辶,17,金,邃,PWUP,s,ui,4
6301,襁,qiǎng,衤,17,木,襁,PUXJ,q,iang,3
6302,檗,bò,木,17,木,檗,NKUS,b,o,4
6303,擘,"bò,bāi",手,17,水,擘,NKUR,b,o,4
6304,孺,rú,子,17,金,孺,BFDJ,r,u,2
6305,隳,"huī,duò",阝,17,水,隳,BDAN,h,ui,1
6306,嬷,mó,女,17,水,嬷,VYSC,m,a,1
6307,蟊,máo,虫,17,水,蟊,CBTJ,m,ao,2
6308,鹬,yù,鸟,17,木,鷸,CBTG,y,u,4
6309,鍪,móu,金,17,金,鍪,CBTQ,m,ou,2
6310,鏊,ào,金,18,金,鏊,GQTQ,,ao,4
6311,鳌,áo,鱼,18,土,鰲,GQTG,,ao,2
6312,鬈,quán,髟,18,木,鬈,DEUB,q,uan,2
6313,鬃,zōng,髟,18,金,鬃,DEPI,z,ong,1
6314,瞽,gǔ,目,18,木,瞽,FKUH,g,u,3
6315,鞯,jiān,革,18,木,韉,AFAB,j,ian,1
6316,鞨,hé,革,18,,鞨,AFJN,h,e,2
6317,鞫,jū,革,18,木,鞫,AFQY,j,u,1
6318,鞧,qiū,革,18,,鞧,AFUG,q,iu,1
6319,鞣,róu,革,18,金,鞣,AFCS,r,ou,2
6320,藜,lí,艹,18,木,藜,ATQI,l,i,2
6321,藠,jiào,艹,18,,藠,ARRR,j,iao,4
6322,藩,fān,艹,18,水,藩,AITL,f,an,1
6323,醪,láo,酉,18,火,醪,SGNE,l,ao,2
6324,蹙,cù,足,18,金,蹙,DHIH,c,u,4
6325,礓,jiāng,石,18,土,礓,DGLG,j,iang,1
6326,燹,xiǎn,火,18,金,燹,EEOU,x,ian,3
6327,餮,tiè,食,18,火,餮,GQWE,t,ie,4
6328,瞿,"qú,jù",目,18,木,瞿,HHWY,j,u,4
6329,曛,xūn,日,18,火,曛,JTGO,x,un,1
6330,颢,hào,页,18,木,顥,JYIM,h,ao,4
6331,曜,yào,日,18,火,曜,JNWY,y,ao,4
6332,躇,chú,⻊,18,金,躇,KHAJ,ch,u,2
6333,蹚,tāng,⻊,18,,蹚,KHIF,t,ang,1
6334,鹭,lù,鸟,18,火,鷺,KHTG,l,u,4
6335,蟛,péng,虫,18,水,蟛,JFKE,p,eng,2
6336,蟪,huì,虫,18,水,蟪,JGJN,h,ui,4
6337,蟠,pán,虫,18,水,蟠,JTOL,p,an,2
6338,蟮,shàn,虫,18,金,蟮,JUDK,sh,an,4
6339,鹮,huán,鸟,18,,䴉,LGKG,h,uan,2
6340,黠,xiá,黑,18,木,黠,LFOK,x,ia,2
6341,黟,yī,黑,18,土,黟,LFOQ,y,i,1
6342,髅,lóu,骨,18,火,髏,MEOV,l,ou,2
6343,髂,qià,骨,18,木,髂,MEPK,q,ia,4
6344,镬,huò,钅,18,金,鑊,QAWC,h,uo,4
6345,镭,léi,钅,18,金,鐳,QFLG,l,ei,2
6346,镯,zhuó,钅,18,金,鐲,QLQJ,zh,uo,2
6347,馥,fù,香,18,水,馥,TJTT,f,u,4
6348,簟,diàn,竹,18,木,簟,TSJJ,d,ian,4
6349,簪,zān,⺮,18,木,簪,TAQJ,z,an,1
6350,鼬,yòu,鼠,18,土,鼬,VNUM,y,ou,4
6351,雠,chóu,隹,18,火,讎,WYYY,ch,ou,2
6352,艟,chōng,舟,18,金,艟,TEUF,ch,ong,1
6353,鳎,tǎ,鱼,18,火,鰨,QGJN,t,a,3
6354,鳏,guān,鱼,18,木,鰥,QGLI,g,uan,1
6355,鳐,yáo,鱼,18,火,鰩,QGEM,y,ao,2
6356,癞,lài,疒,18,火,癩,UGKM,l,ai,4
6357,癔,yì,疒,18,土,癔,UUJN,y,i,4
6358,癜,diàn,疒,18,火,癜,UNAC,d,ian,4
6359,癖,pǐ,疒,18,水,癖,UNKU,p,i,3
6360,糨,jiàng,米,18,木,糨,OXKJ,j,iang,4
